Bug ID,Bug Fix Commit Hash,Date of Commit
PDFBOX-1147,5b25efb58abe86559f5e9da3f49f9e9750ab7647,2014-04-06T21:59:35+00:00
PDFBOX-1147,175a8aca1315d0bf4b35b932d8a68e29f6398bd3,2014-02-25T19:44:10+00:00
PDFBOX-1140,9ff89fa36f5fbdd24c4d7d6828db13b8c4ad352e,2011-10-25T05:10:12+00:00
PDFBOX-2471,62d7aafb289547fb95eadc2768c4e3ed4c89c1a6,2014-11-04T19:58:34+00:00
PDFBOX-2471,37c762bc4effee509ea1ba1af47e0fadae576730,2014-11-03T23:08:52+00:00
PDFBOX-2471,7dcd5b40b1faa31bb18e5a1be365720443905e58,2014-11-01T06:30:12+00:00
PDFBOX-4659,4dab03ba6461553dfd635f1ec556336f08fb2d3b,2019-09-29T09:22:48+00:00
PDFBOX-4659,d2e1c5fdde102dd46564ded79b4ac1f9159941d6,2019-09-27T17:32:41+00:00
PDFBOX-3326,3e291ff5eef52d55744d25dcb0107f3366fbddd5,2016-04-25T16:38:36+00:00
PDFBOX-2479,5b128c7a32be185d0ea6db7795fce9063694111a,2014-11-04T17:24:30+00:00
PDFBOX-3327,29e4a3532c74bfc7fc0bc721fc0bf9a2bb367333,2016-04-27T15:43:20+00:00
PDFBOX-817,e5669ec44bc6980972b19adb37c8e47ef0826dc8,2012-03-25T13:40:05+00:00
PDFBOX-815,a1a44d3824a6c8eb4e3f49a41c751613df096619,2010-09-03T12:09:56+00:00
PDFBOX-2481,65f728a6a2ba7a1a4e271c7777d0ea7dd26eb620,2014-11-04T19:49:36+00:00
PDFBOX-2481,a8e0abd924098d1b5beba0987b541516ddad51e0,2014-11-04T19:44:28+00:00
PDFBOX-2481,5112063e956c1f8166c1b776daae0b5dc53daac5,2014-11-04T19:43:25+00:00
PDFBOX-2481,8a2a411e5ddb1ed270189ad4d82386e66206c7db,2014-11-04T19:42:53+00:00
PDFBOX-810,740fb6b164a2ab3285b19a7eb213ed4d3e589e79,2010-09-03T12:19:52+00:00
PDFBOX-813,731c15b03b2c063cdf32e3ee0b6a0544b8221b18,2010-10-14T09:54:49+00:00
PDFBOX-811,2c67a222027dc45bbf9c43267c7dd7768a9a2ead,2013-03-10T17:23:16+00:00
PDFBOX-3335,5fe21195eae744ab74190a55dc23a6a37f475f74,2016-05-02T20:35:54+00:00
PDFBOX-2488,3977af3ea6c8e0b1542d18e7fb2512518e60538d,2014-11-19T17:23:53+00:00
PDFBOX-4666,2743ebeb97cbcdc44325a6a3327f412e6c7b1b87,2019-10-10T06:31:47+00:00
PDFBOX-3336,b91f58a20621114d42d7c23812a2defa2db496a2,2016-05-04T08:33:47+00:00
PDFBOX-3336,8353ef54a901af5c0d27e26ebf3bb02080b0c1af,2016-05-04T08:18:39+00:00
PDFBOX-3336,c469961f4fafc2c2083a1ff83cc07ba1e966cb85,2016-05-04T07:33:49+00:00
PDFBOX-3336,2ccf46fff849401b20171cae66749f71d8dd5907,2016-05-03T20:14:45+00:00
PDFBOX-2489,d3192fbaad76f3826efe42f41b0ef76bf02046f0,2014-12-16T04:29:34+00:00
PDFBOX-2489,1f2d7585adbd85a4a07c6dbd337ba7e701fb52e6,2014-12-16T04:29:06+00:00
PDFBOX-3333,0c02f40b4621a11957b5e0f955627772f23fa910,2016-05-02T09:42:10+00:00
PDFBOX-3333,96186dd37d7fbdfc51bc7a6b227d00d340c6d2c6,2016-05-01T19:56:43+00:00
PDFBOX-3333,ce5674f3bd5591df7c9667454052c424a11eca82,2016-05-01T19:17:24+00:00
PDFBOX-3333,7d32709c5ad2ab0dc950b09c5c5f557672ec0213,2016-05-01T11:13:52+00:00
PDFBOX-2486,b97dc16637f966af56fba0961b05f23b0555e2f1,2014-11-18T17:38:39+00:00
PDFBOX-2486,1cee5c7008456896ecd5aa61705f39ff891915a9,2014-11-18T17:37:19+00:00
PDFBOX-2487,fa600db3041f040b3db4ced999d3b43771335ca4,2015-08-18T18:26:13+00:00
PDFBOX-2487,cb4d1888f53b9eff784ee96ad68859636f29c7f7,2015-08-11T02:45:20+00:00
PDFBOX-2003,4af76765fe6f1674dd403f17c8f44f33015d50d9,2015-03-16T22:41:26+00:00
PDFBOX-2484,12f11b71b550ab274c6ad4016914ff3d5c79aafb,2014-11-09T12:41:08+00:00
PDFBOX-4662,b44faa1937ca5e7d2186aa560a942d3ea474a1ca,2019-10-02T17:36:53+00:00
PDFBOX-3332,d8cce87f1115f69db04e4d57165252a24843c4a6,2016-09-12T17:46:03+00:00
PDFBOX-3332,c5e53f1b4527ac45b636f447a57ae5f528b67f01,2016-09-12T16:53:31+00:00
PDFBOX-3332,7fac6878513b110a3daae4e45d3b88f20eb74841,2016-05-05T15:52:01+00:00
PDFBOX-2485,1feaa5dd64e17d223b8ba493cc45125e8c28f2c0,2014-11-29T22:08:32+00:00
PDFBOX-2485,c4a2abd202e278e37b13775ff598c5a9a40d6822,2014-11-07T23:01:15+00:00
PDFBOX-2483,f46f94c491ca3fba050ca6fd8232f2f664688d45,2014-11-19T17:52:02+00:00
PDFBOX-2008,1128484bca813474f518792f895e5941573aef25,2014-04-02T18:14:57+00:00
PDFBOX-3337,e286fe05e10036162369b4cb308037fa6d6b713c,2016-06-19T10:20:42+00:00
PDFBOX-3337,2c4996f1afe9731ab5c356f90cbb752ebc8db6e8,2016-06-19T07:27:11+00:00
PDFBOX-3338,025370a55ffeb7e3697c7d7411d46fba24056fa8,2016-05-30T20:37:41+00:00
PDFBOX-3338,5e23fea7ee5bf3ad6506b58579ee5b2eb1bfc879,2016-05-30T20:35:39+00:00
PDFBOX-3338,f0c7f4d946b9c0c5577860ffc39eb75989cef781,2016-05-30T18:38:52+00:00
PDFBOX-3338,c3eb9dcbeb2fa476e94690457c332c2e92c4a4d6,2016-05-30T18:38:42+00:00
PDFBOX-3338,a1a035dbacdc1ff572e655ae22a0e7d76c424c97,2016-05-30T18:38:31+00:00
PDFBOX-3338,71ef7a126a77db4227c34b4a9e66df1c67203253,2016-05-30T18:38:03+00:00
PDFBOX-3338,6dac480528384dbc0a4f06fc517e2f8be7cb2b2b,2016-05-29T18:11:43+00:00
PDFBOX-3338,a5dc49e7970c8be7ede7c4133294d80cce8c90ea,2016-05-29T16:53:07+00:00
PDFBOX-3338,a2b593450f587ac4a0a2d7905c52e00c20c8e8c2,2016-05-29T16:49:22+00:00
PDFBOX-3338,751ca72735c32b1d9bab9f30aa066e6b92a4ad36,2016-05-29T16:47:21+00:00
PDFBOX-2007,28f4b09456c65c195b5239c77c9c7fd99a9257c0,2014-04-04T21:26:49+00:00
PDFBOX-2007,41b8a3999803673eeda884b9568243072882e8a1,2014-04-04T21:17:06+00:00
PDFBOX-2007,d962d2fa921c437953f45fe0ff59cf38caacb25f,2014-04-04T17:56:37+00:00
PDFBOX-1200,cb4176382f242d137df5d36776b19a6529a04733,2012-01-10T17:48:40+00:00
PDFBOX-3864,3592c54e4f6d0ff8dc065526897d72e52d214b4e,2017-07-11T14:33:53+00:00
PDFBOX-3864,86d6f7265cedca84c1e1cf21baf6c76072932f62,2017-07-11T14:23:50+00:00
PDFBOX-2533,a0b3c4bdd74741911209799f02db1d6378ebc30e,2014-12-02T08:29:08+00:00
PDFBOX-2533,76eefbb3bf237f62ed3ad5f6ac2418c9a5612961,2014-12-02T07:44:47+00:00
PDFBOX-2533,e8ab01425cde0d97a214bd61370962f2eeb93454,2014-12-02T07:44:23+00:00
PDFBOX-2533,a4b2cfbbf47d269da3374ca8a9df5a2e2243c493,2014-12-01T22:58:28+00:00
PDFBOX-2533,8b63a141caf7515e9a68c8a662522554a1911eeb,2014-12-01T21:28:10+00:00
PDFBOX-3861,d2c53eabb66caa8c2af239530a53f378271bc79f,2017-07-10T16:18:01+00:00
PDFBOX-1681,a85a018f74c138da67b9f732df4b958b04a355ce,2013-08-09T16:04:15+00:00
PDFBOX-1208,1c78737df420412911472440a2cb0ec7b8363f12,2012-01-23T11:13:01+00:00
PDFBOX-3867,505091e503e4ed76a8a780a345392afecf95dc92,2017-07-13T17:05:18+00:00
PDFBOX-1204,6ea94c9f6ef6808c676233c38831faac952dc9e5,2012-01-29T09:32:03+00:00
PDFBOX-1206,9b3a1131e9847de21ecaf3325c42879238fb7e7f,2015-02-15T11:47:52+00:00
PDFBOX-1689,765a619aec81fa6c4fc43f37aa2dda23e62b8e20,2014-05-31T16:23:47+00:00
PDFBOX-1689,d5757c551ae5363552b4b43d1f0796ebddc72c49,2014-05-27T18:11:31+00:00
PDFBOX-1689,4b86539ffa972a0663a35d7af4cc030ef239d09c,2014-05-26T19:00:05+00:00
PDFBOX-1689,95525fef6e70d40f47bd8d20fb3b33a8e4ecd9e0,2014-05-26T18:55:49+00:00
PDFBOX-1689,9fc4d57a8bf527c0e37e27f32f0617fe5a826f3e,2014-05-26T18:45:59+00:00
PDFBOX-1689,84d34938609ea71c5f1cbde2ce45a03370ceaa69,2014-05-25T13:54:12+00:00
PDFBOX-1689,59602f277e7da3ecfd1f2b7c97ba7a4fdfd11600,2014-05-24T17:34:25+00:00
PDFBOX-1689,a61ca383bf4d214407ed6230df467b473c0a980c,2014-05-21T05:59:24+00:00
PDFBOX-1689,ee75b126fe6b469c7cb12ff1d50dc57d00967034,2014-05-19T19:08:41+00:00
PDFBOX-1689,65f39a5a9b24eecae1aaae3c204c5859e141ca09,2014-05-18T18:13:24+00:00
PDFBOX-3874,b545eab0e97f51c7bd67584c50f4b2ebf2939060,2017-07-19T16:51:46+00:00
PDFBOX-2543,22e57ad0bceb31f9a3efead424a227c2a43ec3ef,2014-12-05T06:58:22+00:00
PDFBOX-1694,5b3df1ecce7b60b2e15c4bafeba3aeb61206e7eb,2013-08-25T12:04:43+00:00
PDFBOX-1694,039aef6d93050f02467b60e27784a2cf6358c72d,2013-08-25T11:24:52+00:00
PDFBOX-2541,25dca16e220ae301653b1d2d024fa992da96f2b0,2014-12-05T07:06:41+00:00
PDFBOX-2542,8d08a432757f277f71e8c6adf1c5726433573245,2014-12-08T20:55:15+00:00
PDFBOX-1696,039aef6d93050f02467b60e27784a2cf6358c72d,2013-08-25T11:24:52+00:00
PDFBOX-1212,4fe8ab3ad87d90dba59673d96e3f15205dff3e8c,2012-01-23T15:17:41+00:00
PDFBOX-2540,7742654657441023c5733b7be6d498750674f4ae,2014-12-05T06:52:52+00:00
PDFBOX-1218,0f459654aeeec51f4a45e90dd49e5b37121fd62a,2012-01-31T18:20:53+00:00
PDFBOX-2549,a057f8178253631132536f58bae889dd8eb16ce3,2014-12-08T18:24:27+00:00
PDFBOX-2546,81a6dc58df78aeade00e25abe6b3f0ddece76d68,2014-12-08T21:31:14+00:00
PDFBOX-1216,6bb9f1053893d45f2648fd7c4c582cd5ed3ba22f,2012-03-04T14:44:39+00:00
PDFBOX-3401,a2b2757069c107e68918e819920e493c223b3747,2017-11-10T20:39:57+00:00
PDFBOX-3401,336f9b65ec8c5dc8f2cbf1c838e714c47785ba7a,2016-06-27T15:41:59+00:00
PDFBOX-2552,0934bffcbd56d8b9870e36c402db1abfed94410c,2014-12-12T22:51:37+00:00
PDFBOX-2552,38ae8799c240afdb82187caad00b7d5181f1dd59,2014-12-12T22:51:03+00:00
PDFBOX-2552,4a335205d74fcefe172b72bf11e4e04f6863b1cb,2014-12-11T19:50:07+00:00
PDFBOX-2552,7dc94ff180b10efd1baff8fc8fb3c8c5f748136d,2014-12-11T07:29:51+00:00
PDFBOX-2552,4f800248a13ee8cc5883b4d9f018dc66cb5627d6,2014-12-11T07:28:11+00:00
PDFBOX-2552,d752a82292cd668e907c1df15b7551336de79795,2014-12-11T07:21:42+00:00
PDFBOX-2552,720809ca0d7a40dcd49da616dbc53c6c62b5a8b6,2014-12-11T07:16:26+00:00
PDFBOX-2552,66fa7968b40eec2ec2374577a283de9a7488eecb,2014-12-10T23:28:36+00:00
PDFBOX-3884,834673a4096cd863be9b9c525bbdd7e67f1e2981,2017-07-30T13:50:31+00:00
PDFBOX-3884,ef95fb5b125d5dc7b5dcb184e216ed5f4dbaf836,2017-07-30T13:43:36+00:00
PDFBOX-2553,190ebe655276f1b8fc4ecd62ff43d4bb0eeae2a7,2014-12-14T17:43:59+00:00
PDFBOX-2553,b84ac9f3a4f6d0569ed782f947555ec0a08136fa,2014-12-14T17:41:43+00:00
PDFBOX-3881,b3ea984e699fbe143463d2111a4d9a4c1cecec9e,2017-07-28T16:15:18+00:00
PDFBOX-3881,bca44260a6e4c93c59bb72b0026b796e39517b36,2017-07-28T15:25:54+00:00
PDFBOX-2550,31f338a890fe9beebfd19d86808b7632627b11c0,2014-12-09T07:48:38+00:00
PDFBOX-3409,4c33cf0b74955903c43827e33a70f2d9e7c30f85,2016-07-04T16:46:38+00:00
PDFBOX-3408,fdcf2d4935c62e5ccba193b85d3041206dfaef11,2016-07-04T16:04:08+00:00
PDFBOX-3408,02b9de9c83832fe4dd5b967b54f7ee1ed20e2fe3,2016-07-03T12:23:19+00:00
PDFBOX-3408,a73abcb99dc7a833b7f51384a2ca7d4d01b32806,2016-07-03T12:17:30+00:00
PDFBOX-3408,920c9fac0284ee9b66a224def0ec7450d43928c6,2016-07-03T12:17:06+00:00
PDFBOX-2559,0d392fd58df241933446f6004197c920cd21fdf2,2014-12-12T09:18:10+00:00
PDFBOX-3887,90ccc2e124fd34b489594f1d7993488f3add6a7b,2017-08-04T15:03:41+00:00
PDFBOX-3403,0abb4c97b1f47fea47886883e27912d59685634d,2016-08-07T12:29:23+00:00
PDFBOX-3403,d9841a0e20b1bd1ba746e390b44190873c1635de,2016-07-06T17:52:28+00:00
PDFBOX-3403,c75a87bfeb60e3276fbf2fc97d88b975e9edb2a7,2016-07-06T05:39:41+00:00
PDFBOX-3403,e73fe5fd69296ada73b8fb169235ebc80a8c384d,2016-06-28T19:24:13+00:00
PDFBOX-3403,6f4f272734ce871a78c1c1b09513be37a501dcb8,2016-06-28T15:39:52+00:00
PDFBOX-3404,97fa6e1203bcbc86936bc3b3b637ac18bc1c66ad,2016-07-07T18:26:59+00:00
PDFBOX-3404,9fe43ea4f4be69f8d5e65994300f1a23ca1b7dca,2016-06-28T20:01:57+00:00
PDFBOX-3404,77fbe0bc7f1c21d7ffa85538d1f996dc1c9b62c7,2016-06-28T16:33:41+00:00
PDFBOX-2557,ceeeae6042e1d17f599ec3827bc7dbe3f436a57b,2014-12-12T18:13:35+00:00
PDFBOX-3896,08e37fb4264576e2e6dc8814e22d0d6e6c55c704,2017-08-15T16:36:59+00:00
PDFBOX-3412,e970fd080e1985af4b9256f78ec64f82b19482ca,2016-09-19T16:59:54+00:00
PDFBOX-1233,a5123b4d7f9ebda5c0dd7238a8fc5ede7bb5993c,2012-03-11T13:53:42+00:00
PDFBOX-1232,dfd97b669df33c6acc3679d475fa66a3d87e9c40,2012-03-10T18:06:15+00:00
PDFBOX-1232,62c5c937a9f39870d8e7e8b7f1e9b074f737c184,2012-03-10T15:03:47+00:00
PDFBOX-3894,b9aaf1efb1261e1193a1272897b7d8e8bb813742,2017-08-20T11:10:47+00:00
PDFBOX-3411,9306329b7edd3066a6a039482b2d170840ebc241,2016-07-05T19:22:07+00:00
PDFBOX-1234,ba85af8bc6f9ac926a5125df1df4495b3c4932d0,2015-02-04T08:02:03+00:00
PDFBOX-2561,f5d95cb3e584f38543df20b6270fe9cca047266d,2014-12-12T07:38:07+00:00
PDFBOX-2560,3678bcb60013243cf0d9d94086db66a23c033d68,2014-12-16T19:36:34+00:00
PDFBOX-2560,73d91c7636ef0d4177a3fabe1fb50e580cdb869b,2014-12-16T19:23:23+00:00
PDFBOX-3419,06cd4905e2d41fec43e8db0a9c77b9fd4a7a0146,2016-07-13T16:44:50+00:00
PDFBOX-2569,447b4d647417a4516ad05f387cd46192009892fd,2014-12-15T17:44:02+00:00
PDFBOX-2569,0154f0060ca4caf609c6a0503ca55f02ce529c47,2014-12-15T17:31:53+00:00
PDFBOX-1237,b0fd91370f12032b323859c1e44b6be479fc0832,2012-02-27T15:29:18+00:00
PDFBOX-3417,41cd36874d91e1ad2985726a55fd878a219ff7ee,2016-07-18T19:01:24+00:00
PDFBOX-1236,d1fbdfadbf429d52d6e7435ed67bdfcc5ccfbfc6,2012-03-17T10:41:15+00:00
PDFBOX-3898,f5824fafd71ed560bcc53004886defb0594b5c66,2017-08-15T17:09:33+00:00
PDFBOX-3819,52fb6dc102aeaa4b1a37e906005f2ae18a6cae6f,2019-04-22T10:38:35+00:00
PDFBOX-3819,1c959b3f6ed71d6cd3ab6b2efcda24d20bb73c4f,2017-07-02T08:37:23+00:00
PDFBOX-3819,a8293a7686b77a0f76ecadd5877d3fa387db4c68,2017-06-16T16:19:07+00:00
PDFBOX-3819,b0ebfa3ec5885d42111090555536607cfe704d45,2017-06-08T04:45:37+00:00
PDFBOX-3819,320730af5f88ec1c6368cd015d3b82e24ed29749,2017-06-07T20:54:20+00:00
PDFBOX-2972,c6546924cd9400d5047ad48f2862ec6b26818738,2015-09-16T18:28:12+00:00
PDFBOX-1642,fe4237a4d461ea72a79b9a0217b3939c4952bae5,2013-11-30T16:52:04+00:00
PDFBOX-1642,68b14df9fa89fa10e8e0e5f966ee7e2310f95ee5,2013-11-30T16:40:04+00:00
PDFBOX-2971,9d5bf470e81dc785eae952ece999f06dbe0670be,2015-09-20T17:38:30+00:00
PDFBOX-3827,3cb0afd8639a6f93ce6fe5db886ff19f86c95133,2017-06-12T15:35:08+00:00
PDFBOX-3826,e8855f4579f27c25c02482d0f01228e3c9129839,2017-07-17T16:15:39+00:00
PDFBOX-3826,335ff665f6c7ac84671aca3000042a103fd433f8,2017-07-17T15:38:59+00:00
PDFBOX-3826,9328ccd3b6f54fe069d3cc4c460bcbd3ee1eb994,2017-07-16T11:19:49+00:00
PDFBOX-3826,2e13866632e7804f801943246d792c48aeb04fc6,2017-07-15T14:33:48+00:00
PDFBOX-3826,02af6ec5262bfd577b8b910d8ac254f02c65552b,2017-07-15T13:25:29+00:00
PDFBOX-3826,1f3b27ab1d8192033312756c7428bc272612f397,2017-07-15T12:46:25+00:00
PDFBOX-2976,7336dd7179eec044826e1cbee34ebdfabec3c13f,2015-10-17T14:45:10+00:00
PDFBOX-1644,1babe20f2ae695ed0f19d24c4498cc9eac6cfa79,2013-06-18T11:00:49+00:00
PDFBOX-1643,3591815b242b827a3e295809f9eea62ae0e774a3,2013-06-23T09:11:55+00:00
PDFBOX-1643,348e1fbe5a56cc5b0733d5238a5c853000dfe19a,2013-06-23T08:55:48+00:00
PDFBOX-3821,4986ffe541d939ec787fc038cc18ff38ef0b2a3b,2017-06-14T14:55:53+00:00
PDFBOX-3829,857bf6223124fe2fa51bdc60475a350b992ecfcd,2017-06-15T18:11:56+00:00
PDFBOX-3829,9e020a8a0f0af2208413ffbdc336d1f126f3ca0c,2017-06-14T14:50:37+00:00
PDFBOX-3829,2a2f4a87b1270ab84444811f92b364a0712d3cad,2017-06-13T19:53:02+00:00
PDFBOX-2984,5bd3e999f1dc6703e03a3e2055aff8889f59ed5c,2016-08-27T14:52:15+00:00
PDFBOX-2984,55e749e04a222f701e7125bfba626d146df9d970,2016-08-27T13:22:28+00:00
PDFBOX-2984,a95f20fa6092362ac51d475483dccddc247b2ffb,2016-08-27T13:14:36+00:00
PDFBOX-2500,6cea9ef786bb699e2913fd47aba39aa72982a549,2014-11-15T14:56:58+00:00
PDFBOX-1653,c03a4c0298184e57b802008518bcdba600795bad,2013-08-31T12:15:44+00:00
PDFBOX-2982,d6a4c96f4518a3ad198d17aa04ef80ed1798f449,2015-11-21T12:48:53+00:00
PDFBOX-2982,a3c4170175d2264191d0be3770074f6a5f0cb427,2015-11-21T12:47:37+00:00
PDFBOX-2982,12a645a42720456617c440b0025cac092c5d9b0e,2015-11-20T20:21:22+00:00
PDFBOX-2982,001fd2fa610e66b80fa5017c415db26966b057b8,2015-09-24T16:20:42+00:00
PDFBOX-2982,88c56e5b8fa5f0fbbfb1607aa1971bc5796ce8e3,2015-09-21T20:28:21+00:00
PDFBOX-2982,d0f574c3faf697fcf3566aa7032ad5dd20be9338,2015-09-21T20:28:14+00:00
PDFBOX-2982,74a0cb10b961b9d59609d4d344d6a0b7876d32b3,2015-09-21T20:27:50+00:00
PDFBOX-2982,913791a42cd47c63e0491fda8ec5fd21664ea5c6,2015-09-21T19:42:26+00:00
PDFBOX-2982,5c01773b6350843dbc14915b97048a045fe084e5,2015-09-21T19:38:12+00:00
PDFBOX-2982,39bbf4b43539210d11c95a48e07be58a57ebea29,2015-09-21T19:34:15+00:00
PDFBOX-2982,ebf604d59e3cd0b89ebdd3a25eca0ed9bf05092f,2015-09-21T19:25:45+00:00
PDFBOX-2982,845fd6160e5434c9ffcd27e327b250392f12ad40,2015-09-21T19:21:04+00:00
PDFBOX-2982,25969ce9e317b2537159683e6d368d4e52ed17f9,2015-09-21T18:55:17+00:00
PDFBOX-2982,0da7d79b0b86551638f6b4c248423685bca0fd51,2015-09-21T18:47:32+00:00
PDFBOX-3838,fb82bbff93708314f73c6073e5a7dc08681ffd08,2017-06-22T16:52:30+00:00
PDFBOX-3839,0f5885a61b7e4d18484445eeb9a3d77e3fd31e8e,2017-06-22T17:30:26+00:00
PDFBOX-2508,1e319b56055128ca68c1c4d76fae5be533a2738f,2015-12-30T16:28:20+00:00
PDFBOX-2508,b2865a9c5acd04aa1a8ac434925795d2bc1045e8,2015-11-01T13:25:52+00:00
PDFBOX-2508,5d2373e8038b5c8ad9bb3c81e883a383380061f2,2015-10-31T22:41:31+00:00
PDFBOX-3836,b0b8b9fceb0ac52387b1ac883994ed907c635650,2017-06-22T16:36:23+00:00
PDFBOX-2989,60c8866ca3dd8b59566c8d76945acdb64749d90a,2015-09-24T15:53:27+00:00
PDFBOX-2505,d826e730e26828b04b131b85d1682e3d35ac3973,2014-12-09T19:06:39+00:00
PDFBOX-2505,7fcd6fbb09e2be06439091d74a7b729b8d5df96a,2014-11-27T18:18:08+00:00
PDFBOX-2505,b1ee773aedee5121f1fabe6466de92fb554abead,2014-11-27T18:16:07+00:00
PDFBOX-2505,e69b389bc2153aee6dc96d4567030eb39530b3c5,2014-11-27T18:13:00+00:00
PDFBOX-2505,d5f39005b8ffa379a5008852d8910857e472d6df,2014-11-27T07:01:46+00:00
PDFBOX-2503,e596830d8117d48d0ad6bd80269efca65b3a8a3c,2014-11-18T14:57:58+00:00
PDFBOX-2503,7c50442d7675aff6ead0300b0cec9ae6baf2dc14,2014-11-18T14:54:21+00:00
PDFBOX-2503,986a8c958b3d1c1c060175c8ce0a591f7889d52a,2014-11-18T09:04:41+00:00
PDFBOX-1655,d5d5f36c531de0b8c00796d4d67b2fb885e66d50,2013-07-22T17:30:38+00:00
PDFBOX-2504,a23c0e8a808338e0f50fab0c15fd4aefbfcd642d,2014-11-18T18:15:11+00:00
PDFBOX-2504,b97dc16637f966af56fba0961b05f23b0555e2f1,2014-11-18T17:38:39+00:00
PDFBOX-1654,1a1ef47a7bd4907c1136b49972eeb1ce34d664f3,2014-07-03T02:01:50+00:00
PDFBOX-3832,f0d5c8f418b0fc348c35dbbaa69cc2c41db69cec,2017-06-26T20:17:22+00:00
PDFBOX-2985,a3cfeca0edd832d3b24b85a31f758f9c731dafdc,2015-09-22T18:09:12+00:00
PDFBOX-2985,8267ac941f0fac1902aebcd034b3801b9b47d240,2015-09-22T18:04:22+00:00
PDFBOX-2501,e3c20018dc65ee315d58175272a140d74cafebb9,2014-11-17T16:02:55+00:00
PDFBOX-1657,830c80449f38eb9b208a1e692f65b1702bd82d4a,2013-07-17T17:47:59+00:00
PDFBOX-3833,c6f753a9f497b0ae735ea4f9c869369e69626c80,2017-06-21T16:27:02+00:00
PDFBOX-3833,3cb491b856ed046e04d02211f6c545db4977adfc,2017-06-21T06:33:12+00:00
PDFBOX-2986,b9bbd57d86cc31183bbead87e96d360241bfadd9,2015-09-22T23:15:52+00:00
PDFBOX-2986,611a58eb0bedf5a6187434ef55a2fd126b259603,2015-09-22T21:07:25+00:00
PDFBOX-2986,6eb100972ce9f4d69b2f8061e62f04a21aa180bc,2015-09-22T19:59:04+00:00
PDFBOX-2986,a16f6d12a63830c7e3b15575212dbe3388daaddd,2015-09-22T19:49:06+00:00
PDFBOX-2986,56286534bec03e70d3a3d48105ba88e16a1d7adb,2015-09-22T19:29:13+00:00
PDFBOX-2502,c511f5167efb8ccd1317302fd05a2677ca6d462f,2014-11-19T10:16:20+00:00
PDFBOX-2509,39c8082b8342841d38cc35de5af8cb7570ac691e,2014-11-22T17:29:15+00:00
PDFBOX-2509,2aa8f9ed72f143b0e323ab9acc0c306469a9228a,2014-11-22T00:09:49+00:00
PDFBOX-1662,dfc6f3cd911a2b30409eef767641435b02e50d1b,2016-12-27T12:02:50+00:00
PDFBOX-2995,c97817cd4a20f7c27ccc960b0f0d6ccc287461ce,2015-09-26T13:03:12+00:00
PDFBOX-2995,4dc366384361b299355a463a0e53eca9d15ca175,2015-09-26T11:32:45+00:00
PDFBOX-2992,37ef300bb1a384a89f234c14f2003541e5727bd8,2015-10-14T22:07:01+00:00
PDFBOX-1664,2fc743643eb493b138836417fba0aede8f9f4936,2014-03-01T16:46:19+00:00
PDFBOX-1663,9acf3597b1ad958da85e53d1180e38f6bd982e31,2013-08-10T12:06:09+00:00
PDFBOX-2990,1a311f4001672ba5eef4d029eac0cc511d4f09f4,2015-09-25T07:36:15+00:00
PDFBOX-1660,5fdff48107cd9dcc475c2357fd56156801f43744,2013-10-30T19:55:54+00:00
PDFBOX-3847,87d250f2cf0cae23810e20f35e26c0c3191e9549,2017-06-30T18:25:01+00:00
PDFBOX-3847,c0513f2d7a0e818969ed6ef5382fb1ac7b8085d3,2017-06-30T18:22:31+00:00
PDFBOX-2517,7640e98370f8f6628106e81a968cc979ad5d5e81,2014-11-24T07:43:29+00:00
PDFBOX-3845,7777e7678268bb02f1e0f85c94c6c9c41184e7ca,2017-07-02T15:04:14+00:00
PDFBOX-1666,95af838ca49c0ba4a8832fab8af54ee6b2dcb87b,2015-02-03T19:20:00+00:00
PDFBOX-2996,f0f98cbf542567b24591f008420d09edb08e22b2,2016-01-06T17:37:51+00:00
PDFBOX-2996,82da2037dff083cd4a5f53c5b6b44e338180c97c,2016-01-06T17:34:09+00:00
PDFBOX-2996,8e1cd50e3441112d855751c169ef565ab693f0c1,2016-01-05T20:01:02+00:00
PDFBOX-2513,9115ca92f217d1138bbb3710e6c1fc048ca578a6,2014-12-01T08:20:42+00:00
PDFBOX-2513,ad6d462f77148febb83e18667cf8c8edf574c0ae,2014-12-01T08:17:43+00:00
PDFBOX-2513,5a195a1d23e75861c47405c65aeb99387c0148d8,2014-11-26T18:22:47+00:00
PDFBOX-3852,30ffe3356d907cb61dedb416cf11222104668337,2017-07-05T16:22:40+00:00
PDFBOX-3852,795bcf0761c158e9a0f8b6498caf49a144e96f76,2017-07-05T16:17:55+00:00
PDFBOX-3852,b1b899bc944eec08ada577d2f53ae0f2e58d37ae,2017-07-05T16:11:21+00:00
PDFBOX-2521,c0674b9e3224548fad03afa9748855d9cc628bd6,2014-11-28T18:23:44+00:00
PDFBOX-2521,1209c4ae84cf242d62ed77f47fa4882fe1c087fd,2014-11-24T19:54:30+00:00
PDFBOX-1672,af49e1a8a0a23151c743726cae88b0519950f436,2013-09-10T18:28:18+00:00
PDFBOX-1672,b89b4a47ad09cb6b77d5bc9e0e46552ad29e8144,2013-09-10T17:18:30+00:00
PDFBOX-1672,abaca575d090675c42ab82365a6bca06c1bd013a,2013-09-10T16:39:50+00:00
PDFBOX-3850,5b533f87d83a5ece7de60a2470eadd981a0f3152,2017-07-01T09:18:25+00:00
PDFBOX-2520,337f2786ea15d4eb25af04414894c4ac16b1e204,2014-11-24T19:36:45+00:00
